"url, title, owner, category, category_url, updates, status, total, meter, target, patron, rest, pref"
"http://camp-fire.jp/projects/view/2, フリーペーパー専門店「OnlyFreePaper」オーナーが行くアジアのフリーペーパーを探す旅,OnlyFreePaper,本・漫画,/category/publishing,51,プロジェクトは2011/07/01にSUCCESSし、パトロンの募集を終了しました。,303000,101%,300000,39,終了,東京都"
"http://camp-fire.jp/projects/view/3, page not found"
"http://camp-fire.jp/projects/view/20,黒田勇樹のわらしべUst！第2回「ティラミスのティラミスを開発したい！」,yuukikuroda,パフォーマンス,/category/performance,2,プロジェクトは2011/07/09にSUCCESSし、パトロンの募集を終了しました。,100500,125%,80000,15,終了"
"http://camp-fire.jp/projects/view/21,日本初！俳優クリエーターが仕掛けるムービーゲームブック「ラヴ・チェイン」by cine-colorista,cinecolorista,映像・映画,/category/movie,22,プロジェクトは2011/09/07にSUCCESSし、パトロンの募集を終了しました。,1093000,109%,1000000,69,終了,東京都"
"http://camp-fire.jp/projects/view/22, page not found"
"http://camp-fire.jp/projects/view/23,『世界で何かをつくるdesign project - Smile Park』南米ボリビアでのデザインプロジェクト,smilepark,プロダクト,/category/product,10,プロジェクトは2011/09/04にSUCCESSし、パトロンの募集を終了しました。,261500,104%,250000,46,終了"
"http://camp-fire.jp/projects/view/24,ヨーヨー世界チャンピオン、ヨーロッパの舞台へ挑戦！,BLACK,パフォーマンス,/category/performance,20,プロジェクトは2011/08/02にSUCCESSし、パトロンの募集を終了しました。,439500,146%,300000,83,終了,東京都"
"http://camp-fire.jp/projects/view/25, page not found"
"http://camp-fire.jp/projects/view/26, page not found"
"http://camp-fire.jp/projects/view/27,放射NO！子どもたち南の田舎へ「おいでプロジェクト」,koko,社会貢献,/category/social-good,65,プロジェクトは2011/07/17にSUCCESSし、パトロンの募集を終了しました。,843080,273%,308000,85,終了,香川県"
"http://camp-fire.jp/projects/view/28, page not found"
"http://camp-fire.jp/projects/view/29, page not found"
"http://camp-fire.jp/projects/view/30,フォトグラファーカツヲ×民族アートパフォーマー撮影紀行「コフネコ族」,katsuwo,写真,/category/photo,16,プロジェクトは2011/07/17にSUCCESSし、パトロンの募集を終了しました。,293500,117%,250000,26,終了,東京都"
"http://camp-fire.jp/projects/view/31,宅麺〜名店の味をお届けします〜『ラーメンフェスティバルin西麻布』,takumen,パフォーマンス,/category/performance,14,プロジェクトは2011/07/24にSUCCESSし、パトロンの募集を終了しました。,1097000,1097%,100000,119,終了,東京都"
"http://camp-fire.jp/projects/view/32,避難所に笑顔を！the Hammock HOOK PROJECT ＠南三陸,theHammock,社会貢献,/category/social-good,6,プロジェクトは2011/07/28にSUCCESSし、パトロンの募集を終了しました。,231500,134%,171600,33,終了,神奈川県"
"http://camp-fire.jp/projects/view/33, page not found"
"http://camp-fire.jp/projects/view/34, page not found"
"http://camp-fire.jp/projects/view/35, page not found"
"http://camp-fire.jp/projects/view/36, page not found"
"http://camp-fire.jp/projects/view/37, page not found"
"http://camp-fire.jp/projects/view/38,Desktop Chair - ノートPCをデスクトップに変身させる椅子 ,Atelier MOKU,プロダクト,/category/product,20,プロジェクトは2011/08/30にSUCCESSし、パトロンの募集を終了しました。,477500,136%,350000,97,終了,千葉県"
"http://camp-fire.jp/projects/view/39, page not found"
"http://camp-fire.jp/projects/view/40, page not found"
"http://camp-fire.jp/projects/view/41, page not found"
"http://camp-fire.jp/projects/view/42, page not found"
"http://camp-fire.jp/projects/view/43,「農家の価値を高めたい！」RICE475プロジェクト　－減農薬栽培米Ver－,RICE475,プロダクト,/category/product,7,プロジェクトは2011/10/07にSUCCESSし、パトロンの募集を終了しました。,220000,100%,220000,32,終了,新潟県"
"http://camp-fire.jp/projects/view/44,「農家の価値を高めたい！」RICE475プロジェクト　－無農薬無化成肥料栽培米Ver－,RICE475,プロダクト,/category/product,7,プロジェクトは2011/10/07にSUCCESSし、パトロンの募集を終了しました。,330500,110%,300000,50,終了,新潟県"
"http://camp-fire.jp/projects/view/45, page not found"
"http://camp-fire.jp/projects/view/46,笠山JAM2011　「音を通して楽しい明日を創る若者へ！！」　〜萩・維新塾　笠山プロジェクト〜,longlong,パフォーマンス,/category/performance,3,プロジェクトは2011/08/21にSUCCESSし、パトロンの募集を終了しました。,336000,105%,320000,26,終了,山口県"
"http://camp-fire.jp/projects/view/47, page not found"
"http://camp-fire.jp/projects/view/48,栃木県矢板市から日本を元気に。８月２０日「ヤイタカラプロジェクト」始動！,yaitakara,社会貢献,/category/social-good,18,プロジェクトは2011/09/05にSUCCESSし、パトロンの募集を終了しました。,388000,112%,345000,25,終了,栃木県"
"http://camp-fire.jp/projects/view/49,夏のドキュメンタリースペシャル「千年の思ひ」by片桐えりりか,eririka,パフォーマンス,/category/performance,0,プロジェクトはSUCCESSせずに2011/09/30に終了しました。,155500,,,22,終了,東京都"
"http://camp-fire.jp/projects/view/50, page not found"
"http://camp-fire.jp/projects/view/51, page not found"
"http://camp-fire.jp/projects/view/52,FREEDOMMUNE 0＜ZERO＞のドキュメンタリー映像制作,asakura so,映像・映画,/category/movie,4,プロジェクトはSUCCESSせずに2011/09/09に終了しました。,51000,,,8,終了,神奈川県"
"http://camp-fire.jp/projects/view/53, page not found"
"http://camp-fire.jp/projects/view/54, page not found"
"http://camp-fire.jp/projects/view/55, page not found"
"http://camp-fire.jp/projects/view/56,中村うさぎ＆美保純がアイドルに返り咲き！HKB48のPV撮影をしたい！  ,hkb48,演劇・ダンス,/category/dance,0,プロジェクトはSUCCESSせずに2011/11/06に終了しました。,1100000,,,79,終了,東京都"
"http://camp-fire.jp/projects/view/57, page not found"
"http://camp-fire.jp/projects/view/58,Twitterアイコンを描いてタイムラインをイラストギャラリーにするプロジェクト ,wakataeko,アート,/category/art,8,プロジェクトは2011/08/26にSUCCESSし、パトロンの募集を終了しました。,242500,242%,100000,106,終了,神奈川県"
"http://camp-fire.jp/projects/view/59, page not found"
"http://camp-fire.jp/projects/view/60, page not found"
"http://camp-fire.jp/projects/view/61,テキスタイルアーティストの平石ゆか、ドリーミー＆ポップな新作「シャボン玉」！,hiraishi,アート,/category/art,19,プロジェクトは2011/09/28にSUCCESSし、パトロンの募集を終了しました。,327800,109%,300000,68,終了,東京都"
"http://camp-fire.jp/projects/view/62, page not found"
"http://camp-fire.jp/projects/view/63, page not found"
"http://camp-fire.jp/projects/view/64, page not found"
"http://camp-fire.jp/projects/view/65, page not found"
"http://camp-fire.jp/projects/view/66,生音ヒップホップバンド\"AFRO PARKER\"1st Album 制作 ～え、これほんとに大学生？～,AFRO PARKER,音楽,/category/music,9,プロジェクトは2011/10/18にSUCCESSし、パトロンの募集を終了しました。,376000,107%,350000,51,終了,東京都"
"http://camp-fire.jp/projects/view/67,Save Our Ass!!! 〜ノマドワーカーのお尻を守れ！〜,JELLY JELLY CAFE,コミュニティ,/category/community,5,プロジェクトは2011/09/13にSUCCESSし、パトロンの募集を終了しました。,248500,124%,200000,48,終了,東京都"
"http://camp-fire.jp/projects/view/68,東北の高校生・受験生を現役大学生が応援！ 合格サプリ東北プロジェクト!,goukaku_suppli,社会貢献,/category/social-good,2,プロジェクトは2011/09/20にSUCCESSし、パトロンの募集を終了しました。,103000,103%,100000,24,終了"
"http://camp-fire.jp/projects/view/69, page not found"
"http://camp-fire.jp/projects/view/70, page not found"
"http://camp-fire.jp/projects/view/71, page not found"
"http://camp-fire.jp/projects/view/72, page not found"
"http://camp-fire.jp/projects/view/73, page not found"
"http://camp-fire.jp/projects/view/74, page not found"
"http://camp-fire.jp/projects/view/75, page not found"
"http://camp-fire.jp/projects/view/76, page not found"
"http://camp-fire.jp/projects/view/77,雄大な佐渡の自然をバックにどうしても追加シーンを撮影したい！- 映画「空喰いの橋」-,Shigezaki Ryuichi,映像・映画,/category/movie,19,プロジェクトは2011/10/28にSUCCESSし、パトロンの募集を終了しました。,518500,103%,500000,60,終了,東京都"
"http://camp-fire.jp/projects/view/78,こども図書館を被災地へ贈りたい「こども図書館」プロジェクト　by  KONICA MINOLTA PLAZA×REBIRTH PROJECT,REBIRTH PROJECT,社会貢献,/category/social-good,5,プロジェクトは2011/10/21にSUCCESSし、パトロンの募集を終了しました。,214000,106%,200200,47,終了,東京都"
"http://camp-fire.jp/projects/view/79, page not found"
"http://camp-fire.jp/projects/view/80, page not found"
"http://camp-fire.jp/projects/view/81, page not found"
"http://camp-fire.jp/projects/view/82, page not found"
"http://camp-fire.jp/projects/view/83, page not found"
"http://camp-fire.jp/projects/view/84,熱いリクエストにお応え！？ゆきあつめんま1/7フィギュア,noitaminA,プロダクト,/category/product,0,プロジェクトはSUCCESSせずに2011/11/30に終了しました。,320000,,,25,終了,東京都"
"http://camp-fire.jp/projects/view/85, page not found"
"http://camp-fire.jp/projects/view/86,あの花2012夏イベント（仮）スケジュール入り卓上カレンダー（4月はじまり）,noitaminA,プロダクト,/category/product,0,プロジェクトはSUCCESSせずに2011/10/31に終了しました。,354300,,,235,終了,東京都"
"http://camp-fire.jp/projects/view/87, page not found"
"http://camp-fire.jp/projects/view/88,あの花2012夏イベント（仮）特製バンダナ,noitaminA,プロダクト,/category/product,0,プロジェクトはSUCCESSせずに2011/10/31に終了しました。,134400,,,83,終了,東京都"
"http://camp-fire.jp/projects/view/89,イベント情報を最速でお届け！田中将賀描き下ろしイラスト使用！「めんまからのスペシャル案内状」 ,noitaminA,アニメ,/category/anime,0,プロジェクトは2011/10/04にSUCCESSし、パトロンの募集を終了しました。,610955,122191%,500,1212,終了,東京都"
"http://camp-fire.jp/projects/view/90,プリンをあらゆる視点から見つめなおす！「プリン、アラ、モード」の制作をします！,KICHIKO,アート,/category/art,3,プロジェクトは2011/10/26にSUCCESSし、パトロンの募集を終了しました。,84000,105%,80000,19,終了,東京都"
"http://camp-fire.jp/projects/view/91,100人のふんどし。,Shiro Yamanaka,写真,/category/photo,0,プロジェクトはSUCCESSせずに2011/12/18に終了しました。,56000,,,20,終了,大阪府"
"http://camp-fire.jp/projects/view/92,クリエイターのためのCoworking Space【co-ba】を渋谷につくる！「co-ba」プロジェクト,co_ba,コミュニティ,/category/community,18,プロジェクトは2011/10/10にSUCCESSし、パトロンの募集を終了しました。,751000,250%,300000,138,終了,東京都"
"http://camp-fire.jp/projects/view/93,tokyoDOLORES(トウキョウドロレス)　イタリアツアープロジェクト,tokyodolores,演劇・ダンス,/category/dance,11,プロジェクトは2011/10/28にSUCCESSし、パトロンの募集を終了しました。,355000,101%,350000,23,終了,東京都"
"http://camp-fire.jp/projects/view/94,大杉隼平と子ども達の写真展「my dear smile -笑顔のつづき-」 世界中の空の写真を1枚の写真にし被災地の子ども達へ,shumpeiohsugi,写真,/category/photo,4,プロジェクトは2011/11/06にSUCCESSし、パトロンの募集を終了しました。,419000,103%,406175,47,終了,東京都"
"http://camp-fire.jp/projects/view/95, page not found"
"http://camp-fire.jp/projects/view/96, page not found"
"http://camp-fire.jp/projects/view/97,ソケリッサ!映像部〜横浜トリエンナーレ企画でも出演、ホームレス経験者たちのパフォーマンス〜,Meitei Yamada,演劇・ダンス,/category/dance,1,プロジェクトはSUCCESSせずに2012/02/06に終了しました。,10000,,,1,終了,神奈川県"
"http://camp-fire.jp/projects/view/98, page not found"
"http://camp-fire.jp/projects/view/99,サポサポproject\t,Saposapo project,社会貢献,/category/social-good,5,プロジェクトは2011/11/11にSUCCESSし、パトロンの募集を終了しました。,293500,122%,240000,37,終了,東京都"
"http://camp-fire.jp/projects/view/100, page not found"
"http://camp-fire.jp/projects/view/101,WHILL『 車いすユーザーから始まるパーソナルモビリティー 』,WHILL,プロダクト,/category/product,10,プロジェクトは2011/10/22にSUCCESSし、パトロンの募集を終了しました。,1038500,207%,500000,156,終了,東京都"
"http://camp-fire.jp/projects/view/102,ポルトガル人アーティスト Luísa Alpalhão による、「100人の食卓」プロジェクト,travelfront,アート,/category/art,12,プロジェクトは2011/11/05にSUCCESSし、パトロンの募集を終了しました。,501500,100%,500000,38,終了,福岡県"
"http://camp-fire.jp/projects/view/103,文化は都市と都市をつなぐ “BANGKOK (Thailand) × STRASBOURG (France) × TOKYO”,INST DESIGN WORK,音楽,/category/music,11,プロジェクトはSUCCESSせずに2011/10/31に終了しました。,20000,,,2,終了,東京都"
"http://camp-fire.jp/projects/view/104, page not found"
"http://camp-fire.jp/projects/view/105,Web公開討論サービス【Debatter（ディベーター）】開発プロジェクト,Debatter,テクノロジー,/category/technology,3,プロジェクトはSUCCESSせずに2011/11/28に終了しました。,40000,,,15,終了,東京都"
"http://camp-fire.jp/projects/view/106,ファミカセの裏に書かれた名前の主に届けに行くプロジェクト「ファミカセいこかもどろか！」 ,ccttaa,お笑い・ネタ,/category/comedy,1,プロジェクトは2011/11/13にSUCCESSし、パトロンの募集を終了しました。,110000,110%,100000,16,終了,東京都"
"http://camp-fire.jp/projects/view/107, page not found"
"http://camp-fire.jp/projects/view/108, page not found"
"http://camp-fire.jp/projects/view/109,失われ行く商店街をアートの力で残したい！思い絵プロジェクトin石巻,OmoieProject,アート,/category/art,20,プロジェクトは2011/11/26にSUCCESSし、パトロンの募集を終了しました。,253500,153%,165000,68,終了,東京都"
"http://camp-fire.jp/projects/view/110, page not found"
"http://camp-fire.jp/projects/view/111, page not found"
"http://camp-fire.jp/projects/view/112,音楽家ベンジャミン•スケッパーによるソロアルバムの国際リリース,Benjamin Skepper,音楽,/category/music,6,プロジェクトはSUCCESSせずに2012/02/03に終了しました。,270000,,,27,終了,東京都"
"http://camp-fire.jp/projects/view/113, page not found"
"http://camp-fire.jp/projects/view/114, page not found"
"http://camp-fire.jp/projects/view/115, page not found"
"http://camp-fire.jp/projects/view/116,女性タップダンサー集団【Women In Tap】自主公演の制作！！,Shoko Taniguchi,演劇・ダンス,/category/dance,0,プロジェクトはSUCCESSせずに2012/01/04に終了しました。,42500,,,11,終了,東京都"
"http://camp-fire.jp/projects/view/117, page not found"
"http://camp-fire.jp/projects/view/118, page not found"
"http://camp-fire.jp/projects/view/119,飯舘村の卒業生とその家族…　ばらばらになってしまった村民…　みーんなで最高の卒業式を！,MobileLABO REBIRTH PROJECT,社会貢献,/category/social-good,6,プロジェクトは2011/12/13にSUCCESSし、パトロンの募集を終了しました。,2621335,112%,2320000,272,終了,大阪府"
"http://camp-fire.jp/projects/view/120,日中共同スタッフ・キャストで制作するインディペンデント映画「チンゲンサイの夏休み」,shanghaistation,アート,/category/art,2,プロジェクトはSUCCESSせずに2011/12/11に終了しました。,41000,,,9,終了,東京都"
"http://camp-fire.jp/projects/view/121, page not found"
"http://camp-fire.jp/projects/view/122, page not found"
"http://camp-fire.jp/projects/view/123,日本の思いやりを伝えるデザインT-shirtレーベル「пыль（プイール）」,yamada kazuhito,プロダクト,/category/product,12,プロジェクトはSUCCESSせずに2011/12/26に終了しました。,54400,,,10,終了,東京都"
"http://camp-fire.jp/projects/view/124,雄勝神輿―被災した神輿を完全復元し、石巻で担ぎます！－,Last One Mile Project,社会貢献,/category/social-good,15,プロジェクトは2011/12/21にSUCCESSし、パトロンの募集を終了しました。,349500,116%,300000,81,終了,東京都"
"http://camp-fire.jp/projects/view/125, page not found"
"http://camp-fire.jp/projects/view/126, page not found"
"http://camp-fire.jp/projects/view/127,Form on Words: Document - あなたの「ことば」からつくられる衣服,Form on Words,ファッション,/category/fashion,14,プロジェクトは2011/12/25にSUCCESSし、パトロンの募集を終了しました。,582500,145%,400000,39,終了,東京都"
"http://camp-fire.jp/projects/view/128,街中に隠れたサンタガールを見つけるおいかけっこイベント「サンタガールをさがせ！2011 in 渋谷」,codomolab,パフォーマンス,/category/performance,2,プロジェクトは2011/12/06にSUCCESSし、パトロンの募集を終了しました。,218000,109%,200000,22,終了,東京都"
"http://camp-fire.jp/projects/view/129, page not found"
"http://camp-fire.jp/projects/view/130, page not found"
"http://camp-fire.jp/projects/view/131,東日本大震災被災地支援の絵本をつくる「しあわせなこうけい」プロジェクト,onobora,社会貢献,/category/social-good,7,プロジェクトは2012/01/19にSUCCESSし、パトロンの募集を終了しました。,234000,117%,200000,40,終了,長野県"
"http://camp-fire.jp/projects/view/132,空間を彩る手話を魅せるカフェ「Sign with Me」の支援プロジェクト,arigatonotane,フード,/category/food,12,プロジェクトは2012/02/05にSUCCESSし、パトロンの募集を終了しました。,370000,123%,300000,75,終了,東京都"
"http://camp-fire.jp/projects/view/133,傘で世界最大のツリーを作ろう!MERRY SMILE XMAS in いわき,MERRY PROJECT,パフォーマンス,/category/performance,6,プロジェクトは2011/12/19にSUCCESSし、パトロンの募集を終了しました。,118000,118%,100000,25,終了,東京都"
"http://camp-fire.jp/projects/view/134,自主配給で劇場公開、国際映画祭への出品を目指す！映画「東京の光」制作プロジェクト,hanyutoshihiro,映像・映画,/category/movie,27,プロジェクトは2012/03/27にSUCCESSし、パトロンの募集を終了しました。,770000,118%,650000,61,終了,神奈川県"
"http://camp-fire.jp/projects/view/135, page not found"
"http://camp-fire.jp/projects/view/136,日本一踊れるデブ・ぎたろー君のポーズ集を作って全国のデブに夢と希望を与えたい！！,OtsukaNewCorpo,お笑い・ネタ,/category/comedy,30,プロジェクトは2012/01/23にSUCCESSし、パトロンの募集を終了しました。,300000,120%,250000,77,終了,東京都"
"http://camp-fire.jp/projects/view/137, page not found"
"http://camp-fire.jp/projects/view/138, page not found"
"http://camp-fire.jp/projects/view/139,『クスリと笑えるおクスリ』。病気のフリーペーパー、アプリを制作します！,ritohha,アート,/category/art,12,プロジェクトは2012/01/28にSUCCESSし、パトロンの募集を終了しました。,115500,115%,100000,30,終了,愛知県"
"http://camp-fire.jp/projects/view/140, page not found"
"http://camp-fire.jp/projects/view/141, page not found"
"http://camp-fire.jp/projects/view/142,メッチャお盛んな『コワーキングスペース』を大阪『本町』に作ろう！,Hiroko Osaki,コミュニティ,/category/community,31,プロジェクトは2012/01/06にSUCCESSし、パトロンの募集を終了しました。,253500,253%,100000,93,終了,大阪府"
"http://camp-fire.jp/projects/view/143,土下座衛門とおっぱい丸のCMG(ちょんまげ）兄弟をデビューさせよう！by 326,nakamura326,アート,/category/art,0,プロジェクトは2012/01/20にSUCCESSし、パトロンの募集を終了しました。,239000,239%,100000,24,終了,東京都"
"http://camp-fire.jp/projects/view/144,作家活動が持続可能なマーケットを創るプロジェクト　TOKYO DESIGNERS PARTY　,memo by tdp,アート,/category/art,2,プロジェクトはSUCCESSせずに2012/04/27に終了しました。,54700,,,15,終了,東京都"
"http://camp-fire.jp/projects/view/145,日本を代表する若手アニメーション作家、大山慶の新作短編アニメーション『放課後』,CALF,アニメ,/category/anime,5,プロジェクトは2012/02/04にSUCCESSし、パトロンの募集を終了しました。,586500,117%,500000,70,終了,埼玉県"
"http://camp-fire.jp/projects/view/146, page not found"
"http://camp-fire.jp/projects/view/147, page not found"
"http://camp-fire.jp/projects/view/148,ソーシャルメディアで地域の魅力と若手の映画を 多くの人に届けたい「地域映画合戦2012」,coney,映像・映画,/category/movie,5,プロジェクトはSUCCESSせずに2012/02/07に終了しました。,47000,,,10,終了,東京都"
"http://camp-fire.jp/projects/view/149,東京芸大デザイン科学生、学生最後の映画作品\"アトリエ・アーユル\",atelier_aayur,映像・映画,/category/movie,6,プロジェクトはSUCCESSせずに2012/03/13に終了しました。,173100,,,25,終了,東京都"
"http://camp-fire.jp/projects/view/150, page not found"
"http://camp-fire.jp/projects/view/151, page not found"
"http://camp-fire.jp/projects/view/152,みんながつながる復興支援、まなびの絵本づくりプロジェクト,keita_tsujimoto,社会貢献,/category/social-good,15,プロジェクトは2012/02/12にSUCCESSし、パトロンの募集を終了しました。,258500,129%,200000,79,終了,京都府"
"http://camp-fire.jp/projects/view/153,卒業制作「遊園地」-幻想的でノスタルジックな影絵作品-,Taiki Kawase,アート,/category/art,2,プロジェクトは2012/03/28にSUCCESSし、パトロンの募集を終了しました。,317000,105%,300000,42,終了,東京都"
"http://camp-fire.jp/projects/view/154, page not found"
"http://camp-fire.jp/projects/view/155,2012年3月に東京藝術大学を卒業する学生の卒業制作特別展示 「SOTTEN」,SOTTEN2012,アート,/category/art,9,プロジェクトはSUCCESSせずに2012/03/06に終了しました。,81000,,,26,終了,東京都"
"http://camp-fire.jp/projects/view/156,代々木ジャズフェスティバルのステージを作り上げ、ジャズへの想いを届けたい！,teioka,音楽,/category/music,1,プロジェクトは2012/02/27にSUCCESSし、パトロンの募集を終了しました。,149500,249%,60000,16,終了"
"http://camp-fire.jp/projects/view/157, page not found"
"http://camp-fire.jp/projects/view/158,横沢ローラの立体CDジャケットとCD盤も含めて物語になる音楽作品,laura_yokozawa,音楽,/category/music,10,プロジェクトは2012/02/13にSUCCESSし、パトロンの募集を終了しました。,233000,129%,180000,36,終了,東京都"
"http://camp-fire.jp/projects/view/159, page not found"
"http://camp-fire.jp/projects/view/160, page not found"
"http://camp-fire.jp/projects/view/161,いざという時に、皆の家に非常食があるようにしたい！非常食定期宅配事業 yamory ローンチ!,yamory,ビジネス,/category/business,9,プロジェクトは2012/02/08にSUCCESSし、パトロンの募集を終了しました。,611000,509%,120000,85,終了,京都府"
"http://camp-fire.jp/projects/view/162,東北の子供達に異文化体験を！vol1:Passion Basketball Camp,sport solution12,社会貢献,/category/social-good,20,プロジェクトは2012/02/09にSUCCESSし、パトロンの募集を終了しました。,410500,218%,188000,109,終了"
"http://camp-fire.jp/projects/view/163, page not found"
"http://camp-fire.jp/projects/view/164, page not found"
"http://camp-fire.jp/projects/view/165,復幸マルシェ - 被災した気仙沼 鹿折（ししおり）の街を活性化するプロジェクト　,ShishioriMarche,社会貢献,/category/social-good,11,プロジェクトは2012/02/19にSUCCESSし、パトロンの募集を終了しました。,798500,159%,500000,129,終了,宮城県"
"http://camp-fire.jp/projects/view/166,世界２１都市同時開催！震災支援への感謝と日本再生を応援するプロジェクト,Kojiki1300Project,社会貢献,/category/social-good,30,プロジェクトは2012/03/11にSUCCESSし、パトロンの募集を終了しました。,2532500,100%,2510000,139,終了,東京都"
"http://camp-fire.jp/projects/view/167,超都市型屋外音楽イベント『Re:animation-Rave In 新宿歌舞伎町-Vol.3』の開催プロジェクト,reanimationjp,音楽,/category/music,8,プロジェクトは2012/02/15にSUCCESSし、パトロンの募集を終了しました。,1037500,207%,500000,265,終了,東京都"
"http://camp-fire.jp/projects/view/168,アソビの力を電気に変える小型「遊力」発電機LinkWattを未電化地域へ！,LinkWatt,プロダクト,/category/product,23,プロジェクトは2012/03/01にSUCCESSし、パトロンの募集を終了しました。,273000,136%,200000,56,終了,東京都"
"http://camp-fire.jp/projects/view/169, page not found"
"http://camp-fire.jp/projects/view/170, page not found"
"http://camp-fire.jp/projects/view/171,To remake your Memories Project-刺繍であなたの思い出をリメイクする,yamashita haruna,ファッション,/category/fashion,2,プロジェクトは2012/03/27にSUCCESSし、パトロンの募集を終了しました。,115000,114%,100000,22,終了,東京都"
"http://camp-fire.jp/projects/view/172, page not found"
"http://camp-fire.jp/projects/view/173,横浜のドヤ街を舞台にしたアートプロジェクト「寿から絵を放つ」の書籍化と「絵のパレード」,creativeaction,アート,/category/art,6,プロジェクトはSUCCESSせずに2012/04/20に終了しました。,89500,,,17,終了,神奈川県"
"http://camp-fire.jp/projects/view/174, page not found"
"http://camp-fire.jp/projects/view/175, page not found"
"http://camp-fire.jp/projects/view/176,Japan-Pano-Journalism～seasonII：パノラマVRによる被災地比較記録iPadアプリの開発,qtvr_master,社会貢献,/category/social-good,9,プロジェクトは2012/03/15にSUCCESSし、パトロンの募集を終了しました。,328000,109%,300000,63,終了,京都府"
"http://camp-fire.jp/projects/view/177,〜芸術の都ウィーンの食卓を日本へ〜胃の視点で伝える新感覚グルメリポート「胃カメラproject」,Yoshimitsu Nippashi,アート,/category/art,3,プロジェクトは2012/04/13にSUCCESSし、パトロンの募集を終了しました。,98500,123%,80000,14,終了,東京都"
"http://camp-fire.jp/projects/view/178,“PLAY„ FOR TOHOKU ～遊びを東北へ！紙巻き式オルゴールを贈ろう～,sugiyama san,プロダクト,/category/product,6,プロジェクトは2012/03/10にSUCCESSし、パトロンの募集を終了しました。,219100,146%,150000,46,終了,千葉県"
"http://camp-fire.jp/projects/view/179, page not found"
"http://camp-fire.jp/projects/view/180, page not found"
"http://camp-fire.jp/projects/view/181, page not found"
"http://camp-fire.jp/projects/view/182,『Where is TENGA?』 - 合言葉は「TENGAをメインストリームに！」,ryumagazine,写真,/category/photo,6,プロジェクトは2012/04/27にSUCCESSし、パトロンの募集を終了しました。,151500,101%,150000,20,終了,神奈川県"
"http://camp-fire.jp/projects/view/183,あなた×お酒をもっと楽しく。日本酒の定期購入サービス、「SAKELIFE」,SAKELIFE,フード,/category/food,7,プロジェクトは2012/02/29にSUCCESSし、パトロンの募集を終了しました。,795000,397%,200000,107,終了,東京都"
